name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SRR13993141	4942643	51	96914.57	1114265	201	0	0	444851	4	282224	7	95775	14
SRR13993142	5151133	155	33233.12	358793	206	0	0	156122	11	82997	21	28134	42
SRR13993143	5259929	230	22869.26	276113	201	0	0	105705	17	53675	32	18717	64
SRR13993144	5081650	110	46196.82	625365	201	0	0	241404	7	169240	12	91631	20
SRR13993145	5004917	122	41023.91	615774	202	0	0	200536	7	135671	13	43646	27
SRR13993146	5271010	187	28187.22	360094	201	0	0	203044	10	107365	17	28925	34
SRR13993147	5220575	93	56135.22	683413	238	0	0	271051	6	168463	11	63525	20
SRR13993148	5222660	161	32438.88	599294	202	0	0	195040	9	113252	16	29992	32
SRR13993149	5198593	111	46834.17	770729	205	0	0	288171	6	197293	10	80314	18
SRR13993150	4772726	53	90051.43	715787	201	0	0	285903	5	157902	10	63344	18
SRR13993151	5305538	160	33159.61	558027	200	0	0	211129	9	124115	16	29887	31
SRR13993152	5062736	151	33528.05	844576	202	0	0	237098	7	124531	12	31019	28
SRR13993153	5104783	168	30385.61	255567	202	0	0	107744	16	55722	30	24393	56
SRR13993154	5173570	76	68073.29	1133820	205	0	0	358253	5	217327	8	92843	16
SRR13993155	5204090	267	19490.97	327982	200	0	0	128188	14	58864	26	14230	57
SRR13993156	5049725	135	37405.37	422284	203	0	0	196321	9	119003	16	53534	27
SRR13993157	5180003	135	38370.39	636973	201	0	0	215304	7	113351	13	58307	25
SRR13993158	5161225	143	36092.48	625042	203	0	0	226132	8	144158	13	46342	24
SRR13993159	5081152	59	86121.22	836549	203	0	0	666304	4	390952	6	112988	11
SRR13993160	5323792	130	40952.25	557596	204	0	0	268432	7	129467	13	31019	27
SRR13993161	5325720	193	27594.4	612434	215	0	0	210175	8	95247	16	26349	36
SRR13993162	4896193	70	69945.61	707387	202	0	0	259394	6	147390	11	78485	21
SRR13993163	5026869	136	36962.27	585265	202	0	0	227080	8	139704	14	38503	29
SRR13993164	5270249	151	34902.31	278503	205	0	0	105468	19	72302	31	27652	55
SRR13993165	5034631	109	46189.28	455557	207	0	0	289897	7	179048	12	64250	22
SRR13993166	5157522	127	40610.41	620131	201	0	0	287520	6	132382	12	41561	22
SRR13993167	5137473	159	32311.15	258889	209	0	0	121222	16	67979	27	29620	49
SRR13993168	5102797	156	32710.24	255567	207	0	0	107743	16	63796	29	24757	53
SRR13993169	5226153	64	81658.64	910041	204	0	0	356654	5	163858	9	92937	18
SRR13993170	5026390	111	45282.79	588368	205	0	0	217620	7	139695	13	41421	22
SRR13993171	4936737	72	68565.79	742559	200	0	0	567388	4	274858	6	67673	13
SRR13993172	5172040	121	42744.13	896757	200	0	0	458228	4	177672	8	81142	17
SRR13993173	5134715	96	53486.61	747005	201	0	0	288423	6	176174	11	53551	21
SRR13993174	5044596	112	45041.04	636983	200	0	0	287333	6	169252	11	58307	20
SRR13993175	5079613	49	103665.57	1370418	223	0	0	682638	3	390046	5	112988	9
SRR13993176	5243641	165	31779.64	484549	202	0	0	167800	9	128903	16	41561	30
SRR13993177	5183632	142	36504.45	621719	201	0	0	228965	7	132352	13	40542	26
SRR13993178	5352860	118	45363.22	603215	204	0	0	343256	6	129470	12	47740	22
SRR13993179	5118788	126	40625.3	444514	220	0	0	120545	14	81480	24	32709	43
SRR13993180	4863737	97	50141.62	446394	202	0	0	322199	7	151573	11	72522	20
SRR13993181	4932538	70	70464.83	623301	203	0	0	191736	7	158923	12	86812	20
SRR13993182	5109408	50	102188.16	1127517	204	0	0	322405	4	257393	7	129284	13
SRR13993183	4907512	79	62120.41	740339	201	0	0	305599	5	185473	9	91090	16
SRR13993184	5114755	149	34327.21	498693	202	0	0	232218	7	159014	12	32160	27
SRR13993185	5241346	158	33173.08	351742	202	0	0	137239	12	78467	23	33993	42
SRR13993186	5214607	161	32388.86	391061	202	0	0	162707	12	88378	21	30966	42
SRR13993187	5308594	204	26022.52	484548	202	0	0	174270	9	109069	17	28828	34
SRR13993188	5061643	74	68400.58	1178447	202	0	0	366748	4	215836	7	106289	14
SRR13993189	5073652	136	37306.26	577423	201	0	0	214103	7	155439	12	38140	22
SRR13993190	4976901	91	54691.22	741565	201	0	0	213482	6	118003	12	85439	21
SRR13993191	5308736	172	30864.74	631726	201	0	0	203044	7	113193	14	36908	27
SRR13993192	5182719	142	36498.02	620121	201	0	0	287174	7	155439	12	41555	21
SRR13993193	5014193	79	63470.8	440099	222	0	0	263854	8	211150	12	71478	21
SRR13993194	5179302	91	56915.41	504160	202	0	0	231787	8	130951	13	78168	24
SRR13993195	5099357	251	20316.16	281982	203	0	0	63441	23	43805	42	14685	79
SRR13993196	5268658	225	23416.26	281892	203	0	0	67359	22	45046	41	18640	76
SRR13993197	5235448	154	33996.42	589034	203	0	0	223429	7	155439	13	31726	25
SRR13993198	5169674	96	53850.77	815675	207	0	0	259644	6	167062	11	43932	23
SRR13993199	5096097	153	33307.82	363670	213	0	0	125935	13	73266	22	27295	42
SRR13993200	5233594	135	38767.36	377791	206	0	0	191030	10	126916	17	41493	30
SRR13993201	5101001	115	44356.53	484543	214	0	0	271478	8	163869	13	64376	23
SRR13993202	5074363	98	51779.21	540388	202	0	0	191030	9	124115	16	33398	29
SRR13993203	5392353	210	25677.87	666553	201	0	0	214114	8	132558	14	29992	28
SRR13993204	5070682	182	27860.89	541099	201	0	0	193587	9	104917	16	37319	31
SRR13993205	5061201	70	72302.87	682234	210	0	0	284371	7	191030	11	92269	18
SRR13993206	4836980	68	71132.06	693266	202	0	0	215758	8	111280	14	53965	26
SRR13993207	4851969	88	55136.01	437618	221	0	0	208729	9	169725	14	62286	23
SRR13993208	5192484	309	16804.16	188392	206	0	0	60792	26	35325	49	12086	96
SRR13993209	5771430	353	16349.66	249615	202	0	0	98778	19	51046	34	9716	85
SRR13993210	4975541	100	49755.41	770590	201	0	0	205376	6	169329	11	47881	21
SRR13993211	5218878	148	35262.69	636186	201	0	0	203045	8	107365	16	29992	33
SRR13993212	5235074	123	42561.58	581847	211	0	0	203318	8	133757	15	60399	26
SRR13993213	5242416	200	26212.08	396694	211	0	0	130537	13	92332	22	30353	40
SRR13993214	5121371	78	65658.6	664510	204	0	0	266909	7	155441	13	113149	20
SRR13993215	5239695	196	26733.14	365216	201	0	0	223781	10	132529	16	27609	33
SRR13993216	5074912	58	87498.48	865298	202	0	0	563753	4	184762	7	109631	15
SRR13993217	5184287	144	36001.99	621566	201	0	0	343562	6	150301	11	41555	21
SRR13993218	5042384	154	32742.75	426095	202	0	0	170276	10	97790	17	22779	36
SRR13993219	5005408	53	94441.66	739607	202	0	0	476761	4	333615	7	89347	14
SRR13993220	4920950	78	63089.1	624518	201	0	0	287303	6	170273	11	105023	18
SRR13993221	5141217	83	61942.37	773792	201	0	0	362192	5	234689	8	104101	16
SRR13993222	5253822	163	32232.04	387298	206	0	0	242898	9	125599	15	31762	31
SRR13993223	5022476	88	57073.59	772040	219	0	0	400708	5	189702	9	46711	19
SRR13993224	5138216	81	63434.77	774408	202	0	0	360201	5	177673	9	50760	19
SRR13993225	5150931	128	40241.65	590388	202	0	0	121844	11	97419	21	43158	36
SRR13993226	5175318	116	44614.81	635411	202	0	0	191812	7	134692	13	63789	24
SRR13993227	4722363	250	18889.45	166417	202	0	0	52318	29	33242	53	12520	95
SRR13993228	5023870	54	93034.63	863270	202	0	0	383973	5	326488	8	130674	12
SRR13993229	5299032	153	34634.2	380720	205	0	0	191181	10	147890	16	33315	29
SRR13993230	5041611	120	42013.43	442535	201	0	0	223194	8	116451	14	43840	26
SRR13993231	5068502	120	42237.52	619337	201	0	0	279144	7	154614	12	74108	20
SRR13993232	5182564	213	24331.29	612079	201	0	0	191144	8	109902	15	29887	32
SRR13993233	5343543	318	16803.59	217180	203	0	0	58296	26	39285	47	13136	91
SRR13993234	5114945	132	38749.58	625614	201	0	0	214030	8	155428	13	58342	23
SRR13993235	5323760	173	30773.18	461104	206	0	0	210848	9	107567	15	32524	32
SRR13993236	5320105	229	23231.9	450323	203	0	0	118007	13	76220	24	21957	47
SRR13993237	5093860	116	43912.59	628242	201	0	0	284619	7	170961	11	51228	23
SRR13993238	5254506	201	26141.82	570443	201	0	0	226032	8	137293	13	28482	30
SRR13993239	5344128	168	31810.29	491105	202	0	0	191181	9	134984	15	29887	31
SRR13993240	5184393	102	50827.38	711598	202	0	0	319796	6	173036	11	59186	21
SRR13993241	5121774	112	45730.12	621720	201	0	0	307456	6	213880	10	43897	20
SRR13993242	4985442	77	64746	751410	219	0	0	252579	6	189701	10	41432	19
SRR13993243	4895457	91	53796.23	525322	204	0	0	258393	8	148902	13	51115	25
SRR13993244	5320399	161	33045.96	423020	212	0	0	170788	10	95165	18	32201	34
SRR13993245	4983930	130	38337.92	321790	211	0	0	123978	13	68177	25	34231	44
SRR13993246	5148771	103	49988.07	608709	201	0	0	203044	8	132465	14	60138	23
SRR13993247	5069012	130	38992.4	874728	204	0	0	283445	6	178095	10	45927	21
SRR13993248	5063136	65	77894.4	618989	202	0	0	282392	6	177671	10	81142	17
SRR13993249	4925892	82	60071.85	425330	222	0	0	252315	8	211150	12	71478	21
SRR13993250	5184125	121	42844.01	883127	204	0	0	312017	6	178085	10	42816	21
SRR13993251	5098713	68	74981.07	710537	204	0	0	466046	5	252355	8	113247	13
SRR13993252	5149777	138	37317.22	565015	201	0	0	205823	8	121280	14	34668	29
SRR13993253	5152813	90	57253.48	772602	205	0	0	287201	6	217380	10	80314	18
SRR13993254	5318031	108	49241.03	1241675	200	0	0	295667	5	162142	10	88137	19
SRR13993255	4983074	91	54759.05	561756	202	0	0	238165	8	154540	13	88071	21
SRR13993256	4806821	92	52248.05	729180	225	0	0	231693	7	186156	11	84925	20
SRR13993257	5265704	116	45394	557732	205	0	0	243670	8	161314	13	53757	24
SRR13993258	5496986	146	37650.59	581311	206	0	0	187239	10	82482	19	33298	40
SRR13993259	5035760	279	18049.32	240940	200	0	0	88087	19	50158	33	16850	66
SRR13993260	5095406	118	43181.41	433962	206	0	0	244635	8	151848	13	60624	23
SRR13993261	4905549	42	116798.79	776026	207	0	0	433340	4	208084	8	129264	14
SRR13993262	5131668	67	76592.06	774058	204	0	0	286869	6	171856	10	62201	18
SRR13993263	5105443	114	44784.59	639545	201	0	0	225650	6	132856	11	41590	21
SRR13993264	5088239	100	50882.39	590231	202	0	0	256095	7	162150	12	34940	24
SRR13993265	5045029	127	39724.64	412316	202	0	0	169252	11	126002	18	67946	28
SRR13993266	4994862	98	50967.98	565327	211	0	0	185610	9	110218	16	35269	30
SRR13993267	5507483	437	12602.94	244839	200	0	0	106214	19	46319	34	10350	76
SRR13993268	5149201	267	19285.4	216064	205	0	0	58296	25	40245	46	13906	84
SRR13993269	5149429	163	31591.59	628124	201	0	0	195609	9	132728	15	31636	28
SRR13993270	5063327	107	47320.81	621739	201	0	0	321423	6	202655	10	105023	17
SRR13993271	5376471	200	26882.35	482599	204	0	0	223194	9	106825	15	30966	32
SRR13993272	5090836	116	43886.52	473998	203	0	0	221688	7	119855	13	40270	29
SRR13993273	5035004	133	37857.17	909745	201	0	0	369113	5	181875	10	70940	18
SRR13993274	5144968	81	63518.12	885808	200	0	0	360409	5	203976	8	69171	16
SRR13993275	5246930	176	29812.1	499806	212	0	0	203454	9	136839	15	33509	31
SRR13993276	5128930	127	40385.28	709247	202	0	0	259392	7	162751	12	41547	25
SRR13993277	5076190	109	46570.55	802040	202	0	0	272572	6	181552	11	110259	18
SRR13993278	5190166	137	37884.42	632602	204	0	0	364387	6	129175	10	50761	21
SRR13993279	5076142	54	94002.63	886227	204	0	0	360012	4	203883	8	113263	14
SRR13993280	5028046	86	58465.65	557614	202	0	0	239059	7	140739	12	60856	22
SRR13993281	4862271	68	71503.99	599188	203	0	0	161447	8	126229	15	74490	24
SRR13993282	5261095	130	40469.96	619337	201	0	0	279909	7	151618	13	92421	22
SRR13993283	5235567	174	30089.47	351557	202	0	0	186976	11	98560	19	37046	36
SRR13993284	5198991	154	33759.68	527559	201	0	0	227363	8	167764	13	41555	23
SRR13993285	5000242	78	64105.67	911524	207	0	0	329740	5	191144	10	96605	16
SRR13993286	5118488	119	43012.5	1037365	202	0	0	302341	6	218249	10	69814	18
SRR13993287	5074591	64	79290.48	763646	204	0	0	282483	6	203882	9	71227	17
SRR13993288	5045288	75	67270.51	675330	207	0	0	284560	6	158817	11	77633	20
SRR13993289	5352272	155	34530.79	557927	205	0	0	191030	10	119810	17	33398	31
SRR13993290	5411751	173	31281.8	650088	202	0	0	235409	7	139691	13	35605	26
SRR13993291	5187740	150	34584.93	636868	201	0	0	305278	6	132504	11	41555	23
SRR13993292	5257295	235	22371.47	344962	203	0	0	116516	15	65644	26	19751	53
SRR13993293	5226862	182	28719.02	494610	207	0	0	191055	9	115869	16	31437	32
SRR13993294	5503431	165	33354.13	596419	202	0	0	265238	8	173796	14	30940	26
SRR13993295	5015824	105	47769.75	397857	201	0	0	182601	10	94402	18	32898	34
SRR13993296	5182903	129	40177.54	668636	201	0	0	213225	8	139189	13	49687	24
SRR13993297	4992204	100	49922.04	397786	201	0	0	252157	9	102345	14	41488	28
SRR13993298	5193439	164	31667.31	497843	201	0	0	188553	9	119451	16	33340	30
SRR13993299	5066337	125	40530.7	447320	202	0	0	135106	12	92242	21	42227	36
SRR13993300	5380820	55	97833.09	759511	219	0	0	529255	4	273771	7	92308	15
SRR13993301	5179889	143	36223	800759	201	0	0	319904	6	155551	11	38141	22
SRR13993302	5324531	144	36975.91	419399	206	0	0	150097	11	71479	20	31097	44
SRR13993303	4687303	71	66018.35	714270	204	0	0	191055	7	137688	13	51483	23
SRR13993304	5210381	98	53167.15	730872	202	0	0	294588	6	174901	11	46179	19
SRR13993305	5022458	109	46077.6	491233	207	0	0	246228	7	158989	13	41493	24
SRR13993306	5034332	119	42305.31	668754	201	0	0	362130	5	202657	9	72410	16
SRR13993307	5085708	112	45408.11	665319	201	0	0	339264	6	214117	9	102071	17
SRR13993308	5071102	117	43342.75	529250	201	0	0	203679	9	179914	14	49730	23
SRR13993309	5067677	131	38684.56	533138	205	0	0	263052	7	169922	12	38916	25
SRR13993310	4902361	44	111417.3	759501	219	0	0	484468	4	273918	7	115249	13
SRR13993311	5109658	76	67232.34	459336	211	0	0	211139	9	112345	16	65863	27
SRR13993312	4944673	105	47092.12	760841	205	0	0	272259	6	197293	10	52546	18
SRR13993313	4952517	89	55646.26	623214	207	0	0	288598	6	136634	11	81320	20
SRR13993314	5042230	107	47123.64	669919	201	0	0	362615	5	133719	9	72880	18
SRR13993315	5216656	99	52693.49	618738	202	0	0	243670	7	153917	12	57692	21
SRR13993316	5159527	165	31269.86	628449	201	0	0	158156	9	131579	16	41496	27
SRR13993317	5165342	104	49666.75	1010507	210	0	0	303934	5	163370	10	56090	20
SRR13993318	5212312	187	27873.33	339115	200	0	0	129426	13	76357	23	28388	44
SRR13993319	5166797	146	35389.02	621017	201	0	0	210986	8	130621	14	42026	25
SRR13993320	4877116	252	19353.63	419046	200	0	0	116745	11	78523	21	23633	44
SRR13993321	4963942	75	66185.89	928489	204	0	0	736064	3	281067	6	113834	11
SRR13993322	5290585	84	62983.15	712083	202	0	0	239501	7	175663	12	68099	22
SRR13993323	5060474	91	55609.6	726870	200	0	0	277058	7	140145	12	71114	23
SRR13993324	4936630	90	54851.44	473932	211	0	0	268172	7	150964	12	56860	21
SRR13993325	5266307	163	32308.63	620146	201	0	0	231296	7	137574	12	28009	28
SRR13993326	4905448	197	24900.75	279946	200	0	0	78459	21	53557	36	23591	62
SRR13993327	5238956	130	40299.66	670816	202	0	0	213683	7	174682	12	91523	21
SRR13993328	5143032	84	61226.57	540928	202	0	0	350377	7	225098	10	110525	17
SRR13993329	5324422	202	26358.52	608782	201	0	0	133289	10	87105	20	17896	43
SRR13993330	4877928	97	50287.92	454851	211	0	0	242504	8	159121	13	55740	25
SRR13993331	5171336	194	26656.37	625921	201	0	0	210484	7	113227	14	29992	29
SRR13993332	4900395	177	27685.85	298524	202	0	0	90576	15	60430	28	23748	53
SRR13993333	5189196	132	39312.09	371124	201	0	0	205723	10	125598	16	41228	29
SRR13993334	5270068	98	53776.2	797555	200	0	0	290968	6	132685	12	41565	25
SRR13993335	5155222	113	45621.43	423219	209	0	0	211057	9	116245	16	37220	29
SRR13993336	4880054	151	32318.24	425258	202	0	0	111687	12	76727	22	30035	42
SRR13993337	5454673	248	21994.65	278303	202	0	0	104804	19	49389	34	17956	68
SRR13993338	5075288	110	46138.98	556700	202	0	0	268737	7	178028	11	32159	22
SRR13993339	5125590	84	61018.93	1019113	201	0	0	336316	5	183066	10	54219	18
SRR13993340	5152585	181	28467.32	505172	201	0	0	113538	11	83926	21	29992	40
SRR13993341	5150288	114	45177.96	700099	208	0	0	221190	7	135040	13	71425	23
SRR13993342	4920571	72	68341.26	718943	203	0	0	535059	4	191030	8	76364	15
SRR13993343	5019951	55	91271.84	885988	204	0	0	412383	4	203976	8	104736	15
SRR13993344	5410864	207	26139.44	463203	201	0	0	226142	9	115978	15	31740	31
SRR13993345	5276476	129	40902.91	620991	202	0	0	191030	9	115687	16	33398	29
SRR13993346	5265935	228	23096.21	360874	203	0	0	154038	12	90121	21	24231	44
SRR13993347	5086616	150	33910.77	628014	201	0	0	196571	8	131579	15	51087	26
SRR13993348	5358268	178	30102.63	370023	213	0	0	205621	10	120854	16	34985	33
SRR13993349	4995429	72	69380.96	987468	205	0	0	332039	4	201735	7	101687	14
SRR13993350	4707153	83	56712.69	619375	201	0	0	196939	8	127055	13	67347	24
SRR13993351	5226857	163	32066.61	611626	202	0	0	197043	9	148980	15	36965	27
SRR13993352	5013506	74	67750.08	724945	212	0	0	299665	6	211405	10	111497	15
SRR13993353	5135002	138	37210.16	659856	204	0	0	202086	8	152784	14	36801	25
SRR13993354	5177990	245	21134.65	281983	213	0	0	63439	23	40257	44	14123	87
SRR13993355	5253175	179	29347.35	622421	201	0	0	182234	10	106626	18	20872	38
SRR13993356	4914902	98	50152.06	625328	201	0	0	322854	6	203027	10	107353	17
SRR13993357	5104698	108	47265.72	577549	201	0	0	287132	7	169252	11	41555	21
SRR13993358	5769681	480	12020.17	1041297	200	0	0	218839	7	136580	14	7706	49
SRR13993359	4979981	86	57906.76	747774	204	0	0	280150	6	150525	11	41569	21
SRR13993360	5152128	184	28000.7	505272	201	0	0	113538	11	80307	22	29340	42
SRR13993361	5140069	109	47156.6	495592	202	0	0	259310	7	138716	13	38030	26
SRR13993362	5091035	66	77136.89	1207195	202	0	0	361524	4	269187	7	123326	13
SRR13993363	4898788	51	96054.67	782003	202	0	0	276013	5	191213	9	104029	16
SRR13993364	5292158	63	84002.51	1161226	202	0	0	852544	3	268514	6	114261	12
SRR13993365	5219060	118	44229.32	501908	205	0	0	228007	8	164731	13	61506	22
SRR13993366	5214918	104	50143.44	551762	200	0	0	199487	8	129732	14	51115	27
SRR13993367	5135595	86	59716.22	665522	202	0	0	309644	6	245367	9	87391	17
SRR13993368	5293156	228	23215.6	495754	201	0	0	169252	10	107587	18	24019	39
SRR13993369	4969647	118	42115.65	493435	200	0	0	288125	7	150037	12	42069	23
SRR13993370	4931451	113	43641.16	372906	202	0	0	217399	9	111648	15	43448	28
SRR13993371	4719924	56	84284.36	739285	202	0	0	648606	4	274798	6	98235	12
SRR13993372	5300297	76	69740.75	767865	202	0	0	268737	6	142458	11	52036	21
SRR13993373	5131254	155	33104.86	608643	201	0	0	185212	9	125679	16	40453	29
SRR13993374	5165266	149	34666.21	436357	207	0	0	236652	8	189455	13	54181	24
SRR13993375	5269236	278	18954.09	403534	201	0	0	93204	18	55471	32	19588	63
SRR13993376	5029060	108	46565.37	584646	213	0	0	341091	6	202653	10	92032	18
SRR13993377	4976037	50	99520.74	877702	240	0	0	366962	5	240616	8	53189	15
SRR13993378	5122387	117	43781.09	744541	202	0	0	207661	7	144694	13	35952	26
SRR13993379	5227141	168	31113.93	622768	208	0	0	228632	8	146404	14	30321	27
SRR13993380	5214715	174	29969.63	619919	202	0	0	191181	9	124176	15	33398	31
SRR13993381	5176385	170	30449.32	433773	207	0	0	160036	11	82997	21	25322	44
SRR13993382	4682826	118	39684.97	229664	200	0	0	110594	14	88750	24	30956	43
SRR13993383	4948048	106	46679.7	602646	213	0	0	245285	7	154204	12	41493	22
SRR13993384	4750992	36	131972	1246946	202	0	0	722125	3	263330	6	134667	10
SRR13993385	5592323	285	19622.19	293958	201	0	0	111752	17	59891	31	14987	66
SRR13993386	5090823	125	40726.58	661223	201	0	0	325207	6	170290	10	52608	20
SRR13993387	5097157	91	56012.71	870704	202	0	0	348424	5	217347	9	50761	17
SRR13993388	5273576	159	33167.14	387600	206	0	0	240269	9	120853	16	41421	29
SRR13993389	4890555	28	174662.68	1319905	223	0	0	1190280	2	452017	4	101271	10
SRR13993390	5231334	117	44712.26	623266	202	0	0	253285	7	191361	12	78111	19
SRR13993391	4812138	65	74032.89	551259	202	0	0	254988	6	180274	10	73231	18
SRR13993392	5183582	123	42142.94	668608	201	0	0	305358	6	178152	10	49687	21
SRR13993393	5213728	148	35227.89	709645	201	0	0	245648	6	132711	12	47608	23
SRR13993394	5016863	112	44793.42	1225134	207	0	0	191002	6	158992	11	41493	23
SRR13993395	4951586	102	48544.96	414770	201	0	0	299200	7	125841	13	51914	25
SRR13993396	4865166	123	39554.2	262245	202	0	0	126336	14	92243	23	35156	41
SRR13993397	5233191	119	43976.39	596842	202	0	0	330468	7	173723	11	34255	22
SRR13993398	5050699	108	46765.73	583565	207	0	0	286827	7	191144	11	42808	21
SRR13993399	5180398	160	32377.49	575354	202	0	0	131195	13	59314	23	25359	49
SRR13993400	5256827	134	39230.05	435920	210	0	0	191030	9	128133	16	29886	31
SRR13993401	5169444	114	45346	625086	202	0	0	322732	7	213878	11	92572	18
SRR13993402	4762979	109	43697.06	622881	208	0	0	211265	6	135123	11	45932	23
SRR13993403	5233074	150	34887.16	565136	204	0	0	195498	10	110325	18	30667	38
SRR13993404	4961161	129	38458.61	491618	220	0	0	104631	13	70300	24	26462	46
SRR13993405	5215695	129	40431.74	769830	205	0	0	229334	7	134540	12	49610	24
SRR13993406	5040212	60	84003.53	508291	203	0	0	290178	7	197667	11	93593	19
SRR13993407	5157613	160	32235.08	663652	201	0	0	213880	7	132465	13	30314	26
SRR13993408	5040793	100	50407.93	622481	206	0	0	216102	7	170210	12	60323	21
SRR13993409	5129010	230	22300.04	247674	207	0	0	59377	22	38799	43	14390	82
SRR13993410	5305305	102	52012.79	596458	291	0	0	299288	7	178086	11	66327	21
SRR13993411	5009504	103	48635.96	705509	202	0	0	180944	8	116966	15	38179	29
SRR13993412	5343877	308	17350.25	226287	200	0	0	55103	25	37154	48	13728	92
SRR13993413	5089648	108	47126.37	757131	202	0	0	268917	6	170913	11	41565	23
SRR13993414	5155288	111	46444.04	886119	202	0	0	360244	5	203883	9	81142	16
SRR13993415	5062141	107	47309.73	583471	204	0	0	185419	8	125567	15	42088	28
SRR13993416	5059604	44	114991	1265088	239	0	0	458337	3	230222	7	113291	13
SRR13993417	5048330	114	44283.6	450649	201	0	0	233834	8	186264	12	61903	24
SRR13993418	5185314	159	32612.04	622818	201	0	0	287355	7	132558	13	47044	24
SRR13993419	5249340	147	35709.8	647466	203	0	0	267119	7	132492	13	29934	26
SRR13993420	5055370	131	38590.61	362863	223	0	0	204426	10	101701	16	36908	32
SRR13993421	5300849	148	35816.55	315861	202	0	0	137392	13	79853	23	33836	44
SRR13993422	5037234	186	27081.9	318743	205	0	0	176314	10	112634	17	30767	34
SRR13993423	4856135	42	115622.26	744954	223	0	0	535293	4	185823	8	94861	15
SRR13993424	5189714	170	30527.73	520434	202	0	0	171712	10	112485	18	36816	32
SRR13993425	5134627	156	32914.28	351506	201	0	0	170577	11	92029	19	31097	36
SRR13993426	5362537	147	36479.84	656448	202	0	0	191029	9	147713	16	33404	29
SRR13993427	5031183	183	27492.8	585146	200	0	0	144338	11	104576	19	30591	36
SRR13993428	4978779	62	80302.89	626156	223	0	0	269474	6	197837	10	105442	17
SRR13993429	5061354	77	65731.87	838818	201	0	0	490725	4	365528	7	104914	12
SRR13993430	5267165	115	45801.43	765489	204	0	0	278663	6	138849	12	41565	23
SRR13993431	5237188	143	36623.69	710540	201	0	0	362285	5	140343	10	75210	20
SRR13993432	4854254	98	49533.2	631518	211	0	0	173967	9	119040	16	49336	27
SRR13993433	5376572	212	25361.19	428302	205	0	0	214916	10	103187	18	30779	36
SRR13993434	5221981	145	36013.66	591427	201	0	0	370151	6	110816	11	31764	25
SRR13993435	5062414	109	46444.17	621701	201	0	0	227439	7	169240	12	92570	19
SRR13993436	5285710	108	48941.76	678175	215	0	0	302816	6	131700	12	52061	23
SRR13993437	5136023	147	34938.93	616818	202	0	0	269485	6	198337	10	41547	20
SRR13993438	5051016	107	47205.76	402286	202	0	0	203968	8	145250	14	38031	26
SRR13993439	5131867	120	42765.56	526456	202	0	0	338335	7	189845	11	64376	20
SRR13993440	5272685	201	26232.26	342375	205	0	0	161888	12	109635	20	29747	37
SRR13993441	5139031	84	61178.94	617389	202	0	0	239417	8	187518	13	68713	21
SRR13993442	5151804	140	36798.6	395728	202	0	0	164578	11	74229	21	35303	42
SRR13993443	5240782	110	47643.47	656987	202	0	0	204807	8	147890	14	40718	26
SRR13993444	5192980	86	60383.49	781428	204	0	0	360411	5	177674	9	79094	17
SRR13993445	5182274	78	66439.41	709864	202	0	0	319796	6	191028	10	72395	19
SRR13993446	4848218	84	57716.88	775654	205	0	0	322720	5	194904	9	80831	16
SRR13993447	5077232	116	43769.24	727816	201	0	0	213844	7	132491	13	51219	24
SRR13993448	5128652	134	38273.52	599026	204	0	0	256391	7	164996	12	34863	25
SRR13993449	5071349	65	78020.75	763973	202	0	0	360041	5	203882	9	106483	16
SRR13993450	5170325	184	28099.59	365188	202	0	0	221283	9	151344	15	34668	26
SRR13993451	5100247	98	52043.34	432787	202	0	0	211150	8	161107	13	88251	21
SRR13993452	5076707	96	52882.36	879588	212	0	0	259923	6	168255	11	53014	20
SRR13993453	5349903	245	21836.34	386131	201	0	0	118360	13	80137	24	23949	46
SRR13993454	5195387	120	43294.89	432828	205	0	0	247418	8	124001	13	66957	24
SRR13993455	5268556	151	34891.1	466166	204	0	0	168653	10	89577	19	32314	37
SRR13993456	5211599	151	34513.9	432830	201	0	0	209363	9	99066	15	43840	29
SRR13993457	5340490	210	25430.9	382556	201	0	0	191029	10	89735	18	21766	37
SRR13993458	5184378	160	32402.36	739707	202	0	0	191030	8	124115	14	31851	27
SRR13993459	5200995	154	33772.69	648354	202	0	0	150338	10	77186	21	32643	40
SRR13993460	4875136	54	90280.3	646677	200	0	0	264685	6	151377	10	95969	18
SRR13993461	5257109	203	25897.09	577192	201	0	0	169252	7	113209	15	22709	33
SRR13993462	5202810	128	40646.95	353114	207	0	0	225618	9	178525	15	41488	25
SRR13993463	5254750	144	36491.32	620143	201	0	0	229664	7	153866	13	41555	23
SRR13993464	5280713	92	57399.05	770200	204	0	0	452094	5	203881	8	59554	17
SRR13993465	4844438	42	115343.76	1082770	215	0	0	561763	4	233718	6	94813	13
SRR13993466	5043312	75	67244.16	360126	200	0	0	224245	9	126916	15	75303	25
SRR13993467	4918327	157	31326.92	613086	205	0	0	171247	9	111925	16	48421	29
SRR13993468	5138539	178	28868.2	445827	204	0	0	214126	8	133812	14	30059	26
SRR13993469	5172970	142	36429.37	527518	201	0	0	250295	7	132421	12	46341	23
SRR13993470	5067749	74	68483.09	928015	212	0	0	218998	5	134371	11	60069	22
SRR13993471	5262624	172	30596.65	359306	201	0	0	194870	10	97914	18	29351	36
SRR13993472	5001078	95	52642.93	355853	215	0	0	192533	9	108846	15	39106	28
